fecha,meteo,tipo_accidente,lesividad,distrito,direccion
2017-10-17 15:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DEL DOCTOR ESQUERDO NUM                                                                        102
2017-10-19 09:00:00,Niebla,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           176
2017-10-19 18:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE GOIRI NUM                                                                                   4
2017-10-19 19:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS             ,AVENIDA DE SANTA EUGENIA - CALLE  REAL DE ARGANDA
2017-10-20 17:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DEL DOCTOR SALGADO - CALLE DEL MONTE OLIVETTI
2017-10-20 20:00:00,Despejado,Caida,Leve,USERA                         ,CALLE DE LA MEZQUITA - CAMINO DE PERALES
2017-10-21 11:00:00,Despejado,Caida,Leve,TETUAN                        ,PASEO DE LA CASTELLANA NUM                                                                           105
2017-10-21 12:00:00,Despejado,Imprudencia,Moderada,CARABANCHEL                   ,CALLE DE BALEARES - PASEO DE SANTA MARIA DE LA CABEZA
2017-10-21 13:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE DE LA VIDAUBA NUM                                                                              1
2017-10-21 13:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE DE LA VIDAUBA NUM                                                                              1
2017-10-22 19:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE GENOVA NUM                                                                                  7
2017-10-23 09:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,AVENIDA DE VALLADOLID - PLAZA DE LA REPUBLICA DE CHILE
2017-10-23 16:00:00,Despejado,Colision,Leve,USERA                         ,CALLE DEL CRISTO DE LA VICTORIA NUM                                                                  47
2017-10-23 17:00:00,Despejado,Colision,Leve,CHAMARTIN                     ,CALLE DE CORAZON DE MARIA - CALLE DE RAMOS CARRION
2017-10-23 19:00:00,Despejado,Imprudencia,Leve,USERA                         ,AVENIDA DE RAFAELA YBARRA - CALLE DE LEIZA
2017-10-24 12:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - CALLE DE LA SECOYA
2017-10-24 15:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DE ANGEL GANIVET NUM                                                                           28
2017-10-24 21:00:00,Despejado,Caida,Grave,CENTRO                        ,CALLE DE CARRETAS NUM                                                                                14
2017-10-25 13:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DEL MARQUES DE LA ENSENADA NUM                                                                 2
2017-10-25 18:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE SANTA MARIA LA REAL DE NIEVA - PASEO  IMPERIAL
2017-10-25 18:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE SANTA ENGRACIA NUM                                                                          101
2017-10-25 19:00:00,Despejado,Caida,Leve,CENTRO                        ,PLAZA DE ESPAÑA NUM                                                                                  8
2017-10-25 21:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ZURBARAN - CALLE DEL MONTE ESQUINZA
2017-10-25 21:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CALLE DE LA SIERRA DE ATAPUERCA - CALLE DE PALAS DE REY
2017-10-26 14:00:00,Despejado,Colision,Grave,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - AVENIDA DEL EURO
2017-10-26 21:00:00,Despejado,Imprudencia,Moderada,FUENCARRAL-EL PARDO           ,AVENIDA DEL MONASTERIO DE SILOS - CALLE DEL MONASTERIO DE EL PAULAR
2017-10-27 04:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE LA FE - CALLE DE ZURITA
2017-10-27 08:00:00,Despejado,Caida,Leve,CENTRO                        ,PLAZA DE SANTA BARBARA NUM                                                                           3
2017-10-27 09:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE FUENCARRAL NUM                                                                              131
2017-10-27 14:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE FRANCISCO SANTOS - CALLE DE MARTINEZ IZQUIERDO
2017-10-27 21:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE ALBASANZ - CALLE DE RUFINO GONZALEZ
2017-10-28 00:00:00,Despejado,Colision,Moderada,SALAMANCA                     ,CALLE DE ALCALA - PLAZA DE MANUEL BECERRA
2017-10-28 11:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,CALLE DE LA DOBLA NUM                                                                                5
2017-10-28 14:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE SANTA ENGRACIA NUM                                                                          39
2017-10-29 04:00:00,Despejado,Colision,Grave,CHAMARTIN                     ,CALLE DE JOAQUIN COSTA NUM                                                                           21
2017-10-29 04:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE BRAVO MURILLO NUM                                                                           62
2017-10-29 13:00:00,Despejado,Caida,Leve,CARABANCHEL                   ,AVENIDA DEL MANZANARES NUM                                                                           158
2017-10-29 16:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            48
2017-10-29 16:00:00,Despejado,Imprudencia,Leve,MORATALAZ                     ,CALLE DE TIMANFAYA NUM                                                                               2
2017-10-29 20:00:00,Despejado,Caida,Grave,CHAMBERI                      ,CALLE DE FERNANDEZ DE LOS RIOS - CALLE DE ISAAC PERAL
2017-10-29 22:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DEL GENERAL ORAA - PASEO DE LA CASTELLANA
2017-10-30 05:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DEL DOCTOR CORTEZO NUM                                                                         3
2017-10-30 18:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DEL HIERRO NUM                                                                                 21
2017-10-31 09:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,AVENIDA DEL LLANO CASTELLANO NUM                                                                     43
2017-10-31 18:00:00,Despejado,Imprudencia,Leve,CARABANCHEL                   ,CARRIL  ANILLO VERDE CICLISTA KM.                                                                    33400
2017-11-01 05:00:00,Despejado,Caida,Leve,RETIRO                        ,AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                                180
2017-11-01 11:00:00,Despejado,Caida,Leve,RETIRO                        ,PLAZA DE LA INDEPENDENCIA NUM                                                                        8
2017-11-01 14:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE DEL MARQUES DE VIANA NUM                                                                       20
2017-11-02 08:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DE ANTONIO ACUÑA NUM                                                                           18
2017-11-02 14:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,AVENIDA DE LOS REYES CATOLICOS NUM                                                                   2
2017-11-02 19:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AVENIDA DE ARCENTALES NUM                                                                            7
2017-11-04 09:00:00,Lluvia,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - CALLE  VIA LUSITANA
2017-11-04 15:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            45
2017-11-06 08:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE FRANCISCO SILVELA NUM                                                                       11
2017-11-06 18:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM                                                           30
2017-11-06 20:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SEGOVIA - RONDA DE SEGOVIA
2017-11-07 07:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS            ,CALLE DEL PUERTO DE BALBARAN NUM                                                                     27
2017-11-07 09:00:00,Despejado,Colision,Grave,FUENCARRAL-EL PARDO           ,CALLE DE FERMIN CABALLERO - CALLE DE LA ISLA DE TABARCA
2017-11-08 03:00:00,Despejado,Colision,Leve,CENTRO                        ,PLAZA DEL EMPERADOR CARLOS V NUM                                                                     9
2017-11-08 14:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DEL BRONCE NUM                                                                                 2
2017-11-08 15:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE COLON - CALLE DE GENOVA
2017-11-08 20:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DE ALCALA - CALLE DE O'DONNELL
2017-11-08 21:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,PASEO DE LA CASTELLANA NUM                                                                           257
2017-11-08 22:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE MARTIN DE VARGAS - CALLE DEL LABRADOR
2017-11-09 09:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  3
2017-11-10 01:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE LA COLEGIATA NUM                                                                            2
2017-11-10 10:00:00,Despejado,Colision,Grave,FUENCARRAL-EL PARDO           ,CALLE DE LAS ISLAS ALEUTIANAS - CALLE DE OTERO Y DELAGE
2017-11-10 14:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,AVENIDA DE LA OSA MAYOR - CALLE DE CEREZUELA
2017-11-10 19:00:00,Despejado,Imprudencia,Moderada,CARABANCHEL                   ,CALLE DE ALZINA - CALLE DE GOMEZ DE ARTECHE
2017-11-11 21:00:00,Despejado,Imprudencia,Leve,VILLA DE VALLECAS             ,CALLE DEL CONGOSTO NUM                                                                               1
2017-11-12 10:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DEL PRINCIPE DE VERGARA NUM                                                                    87
2017-11-12 14:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  66
2017-11-13 15:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE ALCALA - CALLE DE FEDERICO GUTIERREZ
2017-11-14 19:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE FRANCISCO LARGO CABALLERO - CALLE DE LOS HERMANOS GARCIA NOBLEJAS
2017-11-16 11:00:00,Despejado,Imprudencia,Moderada,MONCLOA-ARAVACA               ,LUGAR DEL PUENTE DEL REY - PARQUE DE MADRID RIO (RIBERA OESTE)
2017-11-17 13:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET NUM                                                                    5
2017-11-17 14:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA - CALLE DEL MARQUES DE PICO VELASCO
2017-11-18 04:00:00,Despejado,Imprudencia,Leve,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO NUM                                                                       71
2017-11-18 10:00:00,Despejado,Imprudencia,Moderada,CIUDAD LINEAL                 ,CALLE DE LOS HERMANOS GARCIA NOBLEJAS - CALLE DEL SAUZAL
2017-11-18 13:00:00,Despejado,Colision,Leve,BARAJAS                       ,AVENIDA DE LOGROÑO - CALLE DE LOS BREZOS
2017-11-18 17:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE BRAVO MURILLO - CALLE DE JOSE ABASCAL
2017-11-19 09:00:00,Despejado,Colision,Grave,LATINA                        ,CALLE  VIA CARPETANA - CALLE DE CARAMUEL
2017-11-19 20:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  45
2017-11-21 08:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DEL COMERCIO NUM                                                                               6
2017-11-21 09:00:00,Despejado,Caida,Grave,ARGANZUELA                    ,ESTACION DE ATOCHA
2017-11-21 20:00:00,Despejado,Imprudencia,Moderada,ARGANZUELA                    ,CALLE DE CACERES - CALLE DE LA BATALLA DEL SALADO
2017-11-22 15:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE  MAYOR - CALLE DE BAILEN
2017-11-23 00:00:00,Despejado,Caida,Leve,RETIRO                        ,PLAZA DE LA INDEPENDENCIA NUM                                                                        8
2017-11-23 15:00:00,Despejado,Caida,Leve,MORATALAZ                     ,BARRIO DE PAVONES - CALLE DE LA FUENTE CARRANTONA
2017-11-23 20:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DEL CONDE DE PEÑALVER NUM                                                                      30
2017-11-24 09:00:00,Despejado,Caida,Leve,RETIRO                        ,PARQUE DEL RETIRO
2017-11-24 20:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CALLE DE ROMERO ROBLEDO NUM                                                                          3
2017-11-26 05:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  109
2017-11-26 16:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DEL CLAVEL NUM                                                                                 4
2017-11-27 12:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,PASEO DE LAS DELICIAS NUM                                                                            41
2017-11-28 08:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE BRAVO MURILLO NUM                                                                           53
2017-11-29 13:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,GLORIETA DE SANTA MARIA DE LA CABEZA - PASEO DE SANTA MARIA DE LA CABEZA
2017-11-29 14:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE HELSINKI NUM                                                                                5
2017-11-29 16:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO - CALLE DE LOPE DE HARO
2017-11-29 18:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,CALLE  MAYOR NUM                                                                                     1
2017-11-29 19:00:00,Despejado,Imprudencia,Moderada,SAN BLAS                      ,CALLE DEL NECTAR NUM                                                                                 45
2017-11-29 20:00:00,Despejado,Colision,Leve,CENTRO                        ,GLORIETA DE PUERTA DE TOLEDO - RONDA DE SEGOVIA
2017-11-29 20:00:00,Despejado,Colision,Leve,CENTRO                        ,GLORIETA DE PUERTA DE TOLEDO - RONDA DE SEGOVIA
2017-11-30 20:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DE ALFONSO XII NUM                                                                             19
2017-12-01 16:00:00,Despejado,Colision,Moderada,CENTRO                        ,CALLE DE RECOLETOS - PLAZA DE CIBELES
2017-12-01 16:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE  VIA CARPETANA - CALLE DE CARAMUEL
2017-12-02 15:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DE LA INFANTA ISABEL NUM                                                                       1
2017-12-03 15:00:00,Despejado,Imprudencia,Leve,CARABANCHEL                   ,CALLE DEL RADIO NUM                                                                                  12
2017-12-05 22:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,PASEO DE LA HABANA - PLAZA DE LOS SAGRADOS CORAZONES
2017-12-07 21:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SAN BERNARDO - CALLE DE SANTA CRUZ DE MARCENADO
2017-12-08 12:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - CALLE  VIA LUSITANA
2017-12-10 14:00:00,Despejado,Imprudencia,Grave,CENTRO                        ,CALLE DE GRAVINA NUM                                                                                 11
2017-12-10 18:00:00,Lluvia,Colision,Leve,USERA                         ,CALLE DE ANTONIO LOPEZ - CALLE DE SAN ZACARIAS
2017-12-12 16:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE ARGUMOSA - RONDA DE ATOCHA
2017-12-13 08:00:00,Despejado,Colision,Leve,RETIRO                        ,AVENIDA DEL MEDITERRANEO NUM                                                                         25
2017-12-14 07:00:00,Niebla,Caida,Leve,VILLA DE VALLECAS             ,AVENIDA DEL MEDITERRANEO KM.                                                                         12500
2017-12-14 08:00:00,Lluvia,Caida,Grave,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  11
2017-12-14 08:00:00,Niebla,Caida,Leve,VICALVARO                     ,CALLE DE RIVAS - CARRETERA DE VICALVARO A RIVAS DEL JARAMA
2017-12-14 09:00:00,Lluvia,Caida,Grave,CENTRO                        ,PLAZA DE LA PUERTA DEL SOL NUM                                                                       6
2017-12-14 21:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,CALLE DE LOS CUCHILLEROS - PLAZA DE PUERTA CERRADA
2017-12-15 18:00:00,Despejado,Caida,Grave,SAN BLAS                      ,AVENIDA DE LUIS ARAGONÉS NUM                                                                         4
2017-12-17 11:00:00,Despejado,Caida,Grave,VICALVARO                     ,AVENIDA DE LAS COMUNIDADES - CALLE DE MINERVA
2017-12-18 13:00:00,Despejado,Imprudencia,Moderada,MONCLOA-ARAVACA               ,CALLE DE QUINTANA NUM                                                                                1
2017-12-19 14:00:00,Despejado,Caida,Grave,RETIRO                        ,CALLE DE CAVANILLES NUM                                                                              36
2017-12-19 15:00:00,Despejado,Imprudencia,Leve,TETUAN                        ,AVENIDA DE PABLO IGLESIAS - CALLE DE MOGUER
2017-12-20 00:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SEGOVIA - RONDA DE SEGOVIA
2017-12-20 09:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  105
2017-12-20 19:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ZURBANO - PASEO DE EDUARDO DATO
2017-12-21 17:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AVENIDA DE MANUEL FRAGA IRIBARNE - CALLE DE ESTANISLAO PEREZ PITA
2017-12-21 19:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SAN JUSTO - CALLE DE SEGOVIA
2017-12-21 22:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           223
2017-12-23 14:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE DE LA DUQUESA DE PARCENT NUM                                                                   48
2017-12-23 17:00:00,Despejado,Colision,Grave,CARABANCHEL                   ,CALLE DE CLARA CAMPOAMOR - CALLE DEL GENERAL RICARDOS
2017-12-23 19:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  65
2017-12-26 18:00:00,Lluvia,Colision,Leve,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO - CALLE DEL DOCE DE OCTUBRE
2017-12-27 00:00:00,Lluvia,Caida,Leve,CHAMBERI                      ,CALLE DE FUENCARRAL NUM                                                                              111
2017-12-29 07:00:00,Despejado,Colision,Leve,BARAJAS                       ,AVENIDA  SUR DEL AEROPUERTO DE BARAJAS - AVENIDA DE LA HISPANIDAD
2017-12-30 11:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE LA MADERA NUM                                                                               51
2017-12-31 21:00:00,Lluvia,Colision,Leve,CHAMBERI                      ,PASEO DE EDUARDO DATO NUM                                                                            2
