,fecha,meteo,tipo_accidente,lesividad,distrito,direccion,horario,dia,festividad,lon,lat
532,2019-08-19 19:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE VELAZQUEZ 69 Madrid,Tarde,2019-08-19,Laborable,,
533,2019-08-19 13:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE ARROYO BELINCOSO 9 Madrid,Tarde,2019-08-19,Laborable,,
534,2019-08-20 22:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL 2 Madrid,Noche,2019-08-20,Laborable,,
535,2019-08-20 22:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL 2 Madrid,Noche,2019-08-20,Laborable,,
536,2019-08-20 19:00:00,Despejado,Colision,Leve,RETIRO,PASEO. REPUBLICA DE CUBA 6 Madrid,Tarde,2019-08-20,Laborable,,
537,2019-08-20 19:00:00,Despejado,Colision,Leve,RETIRO,PASEO. REPUBLICA DE CUBA 6 Madrid,Tarde,2019-08-20,Laborable,,
538,2019-08-21 20:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE PRINCIPE DE VERGARA / CALLE HERMOSILLA Madrid,Tarde,2019-08-21,Laborable,,
539,2019-08-21 13:00:00,Despejado,Colision,Leve,USERA,CALLE MARCELO USERA / CALLE SAN ANTONIO DE PADUA Madrid,Tarde,2019-08-21,Laborable,,
540,2019-08-22 15:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS,AVDA. PEÑA PRIETA / CALLE MENDIVIL Madrid,Tarde,2019-08-22,Laborable,,
541,2019-08-22 06:00:00,Despejado,Otro,Leve,CHAMBERÍ,CALLE BRAVO MURILLO / CALLE VIRIATO Madrid,Mañana,2019-08-22,Laborable,,
542,2019-08-23 14:00:00,Despejado,Colision,Moderada,USERA,AVDA. POBLADOS / AUTOV. A-42 Madrid,Tarde,2019-08-23,Laborable,,
543,2019-08-24 20:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,CTRA. ZARZON 6 Madrid,Tarde,2019-08-24,Laborable,,
544,2019-08-24 20:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,CTRA. ZARZON 6 Madrid,Tarde,2019-08-24,Laborable,,
545,2019-08-25 21:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,PASEO. ERMITA DEL SANTO 80 Madrid,Noche,2019-08-25,Festivo,,
546,2019-08-25 21:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,PASEO. ERMITA DEL SANTO 80 Madrid,Noche,2019-08-25,Festivo,,
547,2019-08-25 19:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE SERRANO 30 Madrid,Tarde,2019-08-25,Festivo,,
548,2019-08-26 16:00:00,Niebla,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. CAMOENS Y VALERO 2 Madrid,Tarde,2019-08-26,Laborable,,
549,2019-08-27 22:00:00,Despejado,Colision,Leve,CENTRO,CALLE ATOCHA / PLAZA. EMPERADOR CARLOS V Madrid,Noche,2019-08-27,Laborable,,
550,2019-08-27 20:00:00,Despejado,Caida,Moderada,ARGANZUELA,PASEO. PONTONES / PASEO. MELANCOLICOS Madrid,Tarde,2019-08-27,Laborable,,
551,2019-08-28 13:00:00,Despejado,Colision,Moderada,CHAMBERÍ,PASEO. GENERAL MARTINEZ CAMPOS 41 Madrid,Tarde,2019-08-28,Laborable,,
552,2019-08-28 11:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE FUENTE CARRANTONA 61 Madrid,Mañana,2019-08-28,Laborable,,
553,2019-08-28 11:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE FUENTE CARRANTONA 61 Madrid,Mañana,2019-08-28,Laborable,,
554,2019-08-28 10:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE CONDE DE PEÑALVER 68 Madrid,Mañana,2019-08-28,Laborable,,
555,2019-08-29 23:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALLE LUCHANA 30 Madrid,Noche,2019-08-29,Laborable,,
556,2019-08-29 15:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,PASEO. ALBERTO PALACIOS 11 Madrid,Tarde,2019-08-29,Laborable,,
557,2019-08-29 15:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,PASEO. ALBERTO PALACIOS 11 Madrid,Tarde,2019-08-29,Laborable,,
558,2019-08-29 08:00:00,Despejado,Colision,Leve,SAN BLAS-CANILLEJAS,CALLE CAMPEZO / CALLE LAGUARDIA Madrid,Mañana,2019-08-29,Laborable,,
559,2019-08-29 03:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE SEGOVIA / RONDA. SEGOVIA Madrid,Noche,2019-08-29,Laborable,,
560,2019-08-30 22:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CALLE PRINCESA 31 Madrid,Noche,2019-08-30,Laborable,,
561,2019-08-30 17:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE MARQUES DE CUBAS 18 Madrid,Tarde,2019-08-30,Laborable,,
562,2019-08-31 22:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,CALLE RAMON GOMEZ DE LA SERNA 9A Madrid,Noche,2019-08-31,Laborable,,
563,2019-08-31 19:00:00,Despejado,Imprudencia,Leve,BARAJAS,"CAMINO EN ZONA DENOMIDADA COMO ""ESPACIO MÉXICO"" Madrid",Tarde,2019-08-31,Laborable,,
564,2019-08-31 14:00:00,Despejado,Colision,Leve,CARABANCHEL,"AUTOV. A-42, +00500S Madrid",Tarde,2019-08-31,Laborable,,
565,2019-09-01 22:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,AVDA. PABLO NERUDA 58 Madrid,Noche,2019-09-01,Festivo,,
566,2019-09-01 15:00:00,Despejado,Imprudencia,Leve,PUENTE DE VALLECAS,CALLE EMBAJADORES 324 Madrid,Tarde,2019-09-01,Festivo,,
567,2019-09-01 08:00:00,Despejado,Colision,Grave,LATINA,AVDA. NUESTRA SEÑORA DE VALVANERA 155 Madrid,Mañana,2019-09-01,Festivo,,
568,2019-09-02 18:00:00,Despejado,Colision,Leve,HORTALEZA,AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL Madrid,Tarde,2019-09-02,Laborable,,
569,2019-09-02 14:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. DELICIAS 65A Madrid,Tarde,2019-09-02,Laborable,,
570,2019-09-03 20:00:00,Despejado,Colision,Leve,USERA,CALLE RUTILO 11 Madrid,Tarde,2019-09-03,Laborable,,
571,2019-09-03 16:00:00,Despejado,Caida,Leve,TETUÁN,CALLE SAN GERMAN / CALLE GENERAL CABRERA Madrid,Tarde,2019-09-03,Laborable,,
572,2019-09-05 00:00:00,Despejado,Otro,Moderada,CENTRO,CALLE CLAVEL / CALLE CABALLERO DE GRACIA Madrid,Noche,2019-09-05,Laborable,,
573,2019-09-04 18:00:00,Despejado,Caida,Leve,SALAMANCA,CALLE GENERAL ORAA / CALLE GENERAL PARDIÑAS Madrid,Tarde,2019-09-04,Laborable,,
574,2019-09-04 16:00:00,Despejado,Colision,Leve,USERA,CALLE CAMINO VIEJO DE VILLAVERDE / CALLE UNIDAD Madrid,Tarde,2019-09-04,Laborable,,
575,2019-09-04 13:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. ALBUFERA 144 Madrid,Tarde,2019-09-04,Laborable,,
576,2019-09-04 11:00:00,Despejado,Caida,Moderada,CHAMBERÍ,CALLE ALBERTO AGUILERA 16 Madrid,Mañana,2019-09-04,Laborable,,
577,2019-09-05 21:00:00,Despejado,Imprudencia,Leve,MORATALAZ,CALLE ARROYO DE LA MEDIA LEGUA / CALLE ALCALDE GARRIDO JUARISTI Madrid,Noche,2019-09-05,Laborable,,
578,2019-09-05 21:00:00,Despejado,Imprudencia,Leve,MORATALAZ,CALLE ARROYO DE LA MEDIA LEGUA / CALLE ALCALDE GARRIDO JUARISTI Madrid,Noche,2019-09-05,Laborable,,
579,2019-09-05 19:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALLE FRANCOS RODRIGUEZ 14 Madrid,Tarde,2019-09-05,Laborable,,
580,2019-09-05 19:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALLE FRANCOS RODRIGUEZ 14 Madrid,Tarde,2019-09-05,Laborable,,
581,2019-09-05 19:00:00,Despejado,Colision,Moderada,CENTRO,CALLE ALCALA / CALLE MARQUES DE CUBAS Madrid,Tarde,2019-09-05,Laborable,,
582,2019-09-05 18:00:00,Despejado,Colision,Moderada,CIUDAD LINEAL,CALLE ARTURO SORIA / CALLE ASUNCION PEREZ VIZCAINO Madrid,Tarde,2019-09-05,Laborable,,
583,2019-09-06 14:00:00,Despejado,Colision,Moderada,CARABANCHEL,AVDA. POBLADOS / AUTOV. A-42 Madrid,Tarde,2019-09-06,Laborable,,
584,2019-09-07 13:00:00,Despejado,Colision,Leve,RETIRO,PASEO. INFANTA ISABEL / ESTFE. ATOCHA Madrid,Tarde,2019-09-07,Laborable,,
585,2019-09-07 12:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE EMBAJADORES 216 Madrid,Mañana,2019-09-07,Laborable,,
586,2019-09-07 06:00:00,Despejado,Caida,Moderada,CENTRO,CALLE SEGOVIA 29 Madrid,Mañana,2019-09-07,Laborable,,
587,2019-09-08 21:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CALLE IRUN / CALLE CADARSO Madrid,Noche,2019-09-08,Festivo,,
588,2019-09-08 12:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,PARQUE LINEAL DEL MANZANARES Madrid,Mañana,2019-09-08,Festivo,,
589,2019-09-08 12:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,PARQUE LINEAL DEL MANZANARES Madrid,Mañana,2019-09-08,Festivo,,
590,2019-09-09 19:00:00,Despejado,Imprudencia,Leve,CENTRO,PLAZA DE ORIENTE Madrid,Tarde,2019-09-09,Laborable,,
591,2019-09-09 19:00:00,Despejado,Imprudencia,Moderada,CENTRO,PLAZA DE ORIENTE Madrid,Tarde,2019-09-09,Laborable,,
592,2019-09-09 13:00:00,Despejado,Otro,Leve,PUENTE DE VALLECAS,IDB. PARQUE LINEAL DEL MANZANARES Madrid,Tarde,2019-09-09,Laborable,,
593,2019-09-09 13:00:00,Despejado,Imprudencia,Leve,SALAMANCA,CALLE DON RAMON DE LA CRUZ 91 Madrid,Tarde,2019-09-09,Laborable,,
594,2019-09-09 13:00:00,Despejado,Imprudencia,Leve,SALAMANCA,CALLE DON RAMON DE LA CRUZ 91 Madrid,Tarde,2019-09-09,Laborable,,
595,2019-09-09 07:00:00,Despejado,Colision,Leve,USERA,AVDA. SAN FERMIN / AVDA. PERLA Madrid,Mañana,2019-09-09,Laborable,,
596,2019-09-10 22:00:00,Despejado,Colision,Moderada,CHAMBERÍ,PASEO. CASTELLANA 63 Madrid,Noche,2019-09-10,Laborable,,
597,2019-09-10 16:00:00,Despejado,Colision,Leve,CHAMARTÍN,CALLE PRINCIPE DE VERGARA 132 Madrid,Tarde,2019-09-10,Laborable,,
598,2019-09-10 14:00:00,Despejado,Caida,Leve,CHAMARTÍN,PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA Madrid,Tarde,2019-09-10,Laborable,,
599,2019-09-10 13:00:00,Despejado,Colision,Moderada,MONCLOA-ARAVACA,CUSTA. SAN VICENTE / GTA. SAN VICENTE Madrid,Tarde,2019-09-10,Laborable,,
600,2019-09-10 07:00:00,Despejado,Colision,Moderada,HORTALEZA,AVDA. NICETO ALCALA ZAMORA 4 Madrid,Mañana,2019-09-10,Laborable,,
601,2019-09-11 17:00:00,Despejado,Caida,Leve,HORTALEZA,CALLE MESENA 112 Madrid,Tarde,2019-09-11,Laborable,,
602,2019-09-11 08:00:00,Despejado,Colision,Leve,CENTRO,CALLE CORREO / PLAZA. PUERTA DEL SOL Madrid,Mañana,2019-09-11,Laborable,,
603,2019-09-12 22:00:00,Despejado,Caida,Leve,HORTALEZA,PASEO DE MIGUELA DEL BURGO (FRENTE CASANARE 6) Madrid,Noche,2019-09-12,Laborable,,
604,2019-09-12 20:00:00,Despejado,Colision,Leve,HORTALEZA,AVDA. NICETO ALCALA ZAMORA / AUTOV. M-11 Madrid,Tarde,2019-09-12,Laborable,,
605,2019-09-12 13:00:00,Despejado,Caida,Leve,SALAMANCA,CALLE ALCALA 59 Madrid,Tarde,2019-09-12,Laborable,,
606,2019-09-12 12:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL,SAN MAXIMILIANO 49 Madrid,Mañana,2019-09-12,Laborable,,
607,2019-09-12 12:00:00,Despejado,Imprudencia,Moderada,CIUDAD LINEAL,SAN MAXIMILIANO 49 Madrid,Mañana,2019-09-12,Laborable,,
608,2019-09-12 11:00:00,Despejado,Imprudencia,Leve,HORTALEZA,CALLE CARRION DE LOS CONDES 73 Madrid,Mañana,2019-09-12,Laborable,,
609,2019-09-12 11:00:00,Despejado,Imprudencia,Moderada,HORTALEZA,CALLE CARRION DE LOS CONDES 73 Madrid,Mañana,2019-09-12,Laborable,,
610,2019-09-13 15:00:00,Lluvia,Caida,Moderada,CENTRO,CALLE LOPE DE VEGA / PASEO. PRADO Madrid,Tarde,2019-09-13,Laborable,,
611,2019-09-14 16:00:00,Lluvia,Caida,Leve,CHAMBERÍ,CALLE LUCHANA 25 Madrid,Tarde,2019-09-14,Laborable,,
612,2019-09-14 12:00:00,Niebla,Caida,Leve,VILLA DE VALLECAS,CALLE CERRO DEL MURMULLO 13 Madrid,Mañana,2019-09-14,Laborable,,
613,2019-09-14 12:00:00,Despejado,Imprudencia,Leve,RETIRO,GTA. ANGEL CAIDO / CALLE FERNAN NUÑEZ Madrid,Mañana,2019-09-14,Laborable,,
614,2019-09-14 12:00:00,Despejado,Imprudencia,Leve,RETIRO,GTA. ANGEL CAIDO / CALLE FERNAN NUÑEZ Madrid,Mañana,2019-09-14,Laborable,,
615,2019-09-14 02:00:00,Despejado,Caida,Leve,SALAMANCA,CALLE ALCALA 70 Madrid,Noche,2019-09-14,Laborable,,
616,2019-09-15 22:00:00,Despejado,Caida,Moderada,CENTRO,PTA. TOLEDO / AVDA. GRAN VIA DE SAN FRANCISCO Madrid,Noche,2019-09-15,Festivo,,
617,2019-09-15 09:00:00,Despejado,Colision,Leve,TETUÁN,CALLE SAN BENITO 35 Madrid,Mañana,2019-09-15,Festivo,,
618,2019-09-16 17:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ALCALA / CALLE VELAZQUEZ Madrid,Tarde,2019-09-16,Laborable,,
619,2019-09-16 16:00:00,Despejado,Otro,Leve,MONCLOA-ARAVACA,PASEO. FLORIDA 13 Madrid,Tarde,2019-09-16,Laborable,,
620,2019-09-17 23:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE JOSE ABASCAL 31 Madrid,Noche,2019-09-17,Laborable,,
621,2019-09-17 20:00:00,Despejado,Imprudencia,Leve,MORATALAZ,CALLE MARROQUINA 5 Madrid,Tarde,2019-09-17,Laborable,,
622,2019-09-17 20:00:00,Despejado,Imprudencia,Leve,MORATALAZ,CALLE MARROQUINA 5 Madrid,Tarde,2019-09-17,Laborable,,
623,2019-09-17 10:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. VIRGEN DEL PUERTO / PASEO. VIRGEN DEL PUERTO Madrid,Mañana,2019-09-17,Laborable,,
624,2019-09-18 20:00:00,Despejado,Colision,Leve,HORTALEZA,CALLE DULCE CHACON / AVDA. INGENIERO EMILIO HERRERA Madrid,Tarde,2019-09-18,Laborable,,
625,2019-09-18 18:00:00,Despejado,Colision,Moderada,RETIRO,CALLE DOCTOR ESQUERDO 157 Madrid,Tarde,2019-09-18,Laborable,,
626,2019-09-18 17:00:00,Despejado,Caida,Leve,USERA,CALLE MATILDE GAYO 19 Madrid,Tarde,2019-09-18,Laborable,,
627,2019-09-18 15:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE MAYOR 26 Madrid,Tarde,2019-09-18,Laborable,,
628,2019-09-18 15:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE MAYOR 26 Madrid,Tarde,2019-09-18,Laborable,,
629,2019-09-18 10:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,PLAZA DEL CINE CALLE VIRIDIANA Madrid,Mañana,2019-09-18,Laborable,,
630,2019-09-19 18:00:00,Despejado,Colision,Leve,TETUÁN,AVENIDA GENERAL PERÓN CON C/ ORENSE Madrid,Tarde,2019-09-19,Laborable,,
631,2019-09-19 17:00:00,Despejado,Colision,Leve,CENTRO,CALLE GRAN VIA / PLAZA. CALLEO Madrid,Tarde,2019-09-19,Laborable,,
632,2019-09-19 13:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALLE PADRE LLANOS Madrid,Tarde,2019-09-19,Laborable,,
633,2019-09-19 13:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALLE PADRE LLANOS Madrid,Tarde,2019-09-19,Laborable,,
634,2019-09-19 11:00:00,Despejado,Imprudencia,Leve,ARGANZUELA,PASEO. ACACIAS 3 Madrid,Mañana,2019-09-19,Laborable,,
635,2019-09-19 11:00:00,Despejado,Imprudencia,Leve,ARGANZUELA,PASEO. ACACIAS 3 Madrid,Mañana,2019-09-19,Laborable,,
636,2019-09-20 22:00:00,Lluvia,Colision,Leve,CHAMBERÍ,CALLE MODESTO LAFUENTE / CALLE MARIA DE GUZMAN Madrid,Noche,2019-09-20,Laborable,,
637,2019-09-21 14:00:00,Despejado,Colision,Moderada,TETUÁN,CALLE BRAVO MURILLO / CALLE LOPE DE HARO Madrid,Tarde,2019-09-21,Laborable,,
638,2019-09-21 12:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO,CARRETERA DE FUENCARRAL A ALCOBENDAS KM-0 500 Madrid,Mañana,2019-09-21,Laborable,,
639,2019-09-22 12:00:00,Despejado,Colision,Moderada,CENTRO,CALLE SAGASTA / CALLE MEJIA LEQUERICA Madrid,Mañana,2019-09-22,Festivo,,
640,2019-09-23 22:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CALLE PRINCESA / CALLE MARQUES DE URQUIJO Madrid,Noche,2019-09-23,Laborable,,
641,2019-09-23 22:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CALLE PRINCESA / CALLE MARQUES DE URQUIJO Madrid,Noche,2019-09-23,Laborable,,
642,2019-09-23 21:00:00,Despejado,Colision,Leve,ARGANZUELA,"PQUE. MADRID RIO, FAROLA 26-10 Madrid",Noche,2019-09-23,Laborable,,
643,2019-09-23 21:00:00,Despejado,Caida,Moderada,MORATALAZ,CALLE HACIENDA DE PAVONES / CALLE BRUJAS Madrid,Noche,2019-09-23,Laborable,,
644,2019-09-23 19:00:00,Despejado,Caida,Moderada,MONCLOA-ARAVACA,ENTRE FAROLAS Nº 6 Y 7 Madrid,Tarde,2019-09-23,Laborable,,
645,2019-09-23 18:00:00,Despejado,Colision,Leve,CHAMBERÍ,PLAZA. ALONSO MARTINEZ 7 Madrid,Tarde,2019-09-23,Laborable,,
646,2019-09-23 18:00:00,Despejado,Imprudencia,Leve,CENTRO,PLAZA. PUERTA DEL SOL 6 Madrid,Tarde,2019-09-23,Laborable,,
647,2019-09-23 18:00:00,Despejado,Imprudencia,Leve,CENTRO,PLAZA. PUERTA DEL SOL 6 Madrid,Tarde,2019-09-23,Laborable,,
648,2019-09-24 21:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL / CTRA. TELEFERICO Madrid,Noche,2019-09-24,Laborable,,
649,2019-09-24 20:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE FUENTE CARRANTONA 61 Madrid,Tarde,2019-09-24,Laborable,,
650,2019-09-24 20:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE FUENTE CARRANTONA 61 Madrid,Tarde,2019-09-24,Laborable,,
651,2019-09-24 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,PASEO. CASTELLANA 63 Madrid,Tarde,2019-09-24,Laborable,,
652,2019-09-25 22:00:00,Despejado,Colision,Leve,CHAMARTÍN,PASEO. CASTELLANA 184 Madrid,Noche,2019-09-25,Laborable,,
653,2019-09-27 00:00:00,Despejado,Colision,Leve,CENTRO,PLAZA. EMPERADOR CARLOS V / RONDA. ATOCHA Madrid,Noche,2019-09-27,Laborable,,
654,2019-09-26 22:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. DELICIAS 95 Madrid,Noche,2019-09-26,Laborable,,
655,2019-09-26 14:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE SERRANO 29 Madrid,Tarde,2019-09-26,Laborable,,
656,2019-09-26 09:00:00,Despejado,Colision,Leve,TETUÁN,AVDA. GENERAL PERON / CALLE JULIAN BESTEIRO Madrid,Mañana,2019-09-26,Laborable,,
657,2019-09-27 23:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. CHOPERA 10 Madrid,Noche,2019-09-27,Laborable,,
658,2019-09-27 20:00:00,Despejado,Imprudencia,Leve,RETIRO,CALLE O'DONNELL 52 Madrid,Tarde,2019-09-27,Laborable,,
659,2019-09-27 20:00:00,Despejado,Imprudencia,Leve,RETIRO,CALLE O'DONNELL 52 Madrid,Tarde,2019-09-27,Laborable,,
660,2019-09-27 16:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. SANTA MARIA DE LA CABEZA 42 Madrid,Tarde,2019-09-27,Laborable,,
661,2019-09-27 13:00:00,Despejado,Colision,Moderada,CENTRO,PASEO. BAJO DE LA VIRGEN DEL PUERTO / FRENTE JARDINES DEL MORO Madrid,Tarde,2019-09-27,Laborable,,
662,2019-09-27 11:00:00,Despejado,Colision,Grave,VILLAVERDE,CALLE LAS NAVAS DE BUITRAGO / CALLE BERZOSA DE LOZOYA Madrid,Mañana,2019-09-27,Laborable,,
663,2019-09-28 15:00:00,Despejado,Colision,Leve,CARABANCHEL,CALLE ANTONIO DE LEYVA / PLAZA. ELIPTICA Madrid,Tarde,2019-09-28,Laborable,,
664,2019-09-28 14:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CTRA. ZARZON 6 Madrid,Tarde,2019-09-28,Laborable,,
665,2019-09-28 13:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL 2 Madrid,Tarde,2019-09-28,Laborable,,
666,2019-09-28 13:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CMNO. ROBLEDAL 2 Madrid,Tarde,2019-09-28,Laborable,,
667,2019-09-29 22:00:00,Despejado,Caida,Moderada,SALAMANCA,AVDA. AMERICA 12 Madrid,Noche,2019-09-29,Festivo,,
668,2019-09-29 21:00:00,Despejado,Caida,Leve,CHAMARTÍN,CALLE CARTAGENA 124 Madrid,Noche,2019-09-29,Festivo,,
669,2019-09-29 21:00:00,Despejado,Caida,Leve,CENTRO,RONDA. ATOCHA 8 Madrid,Noche,2019-09-29,Festivo,,
670,2019-09-29 16:00:00,Despejado,Colision,Moderada,SALAMANCA,CALLE ALCALA / CALLE ALEJANDRO GONZALEZ Madrid,Tarde,2019-09-29,Festivo,,
671,2019-09-29 12:00:00,Despejado,Colision,Leve,RETIRO,PASEO. FERNAN NUÑEZ / PASEO. REPUBLICA DE CUBA Madrid,Mañana,2019-09-29,Festivo,,
672,2019-09-29 12:00:00,Despejado,Colision,Leve,RETIRO,PASEO. FERNAN NUÑEZ / PASEO. REPUBLICA DE CUBA Madrid,Mañana,2019-09-29,Festivo,,
673,2019-09-29 06:00:00,Despejado,Caida,Moderada,CENTRO,CALLE GRAN VIA 72 Madrid,Mañana,2019-09-29,Festivo,,
674,2019-09-30 23:00:00,Despejado,Caida,Moderada,CHAMBERÍ,CALLE GENOVA / CALLE ARGENSOLA Madrid,Noche,2019-09-30,Laborable,,
675,2019-09-30 16:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALLE DONOSO CORTES / CALLE ANDRES MELLADO Madrid,Tarde,2019-09-30,Laborable,,
676,2019-09-30 14:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS,AVDA. CERRO MILANO / CALLE ENTREPEÑAS Madrid,Tarde,2019-09-30,Laborable,,
677,2019-09-30 10:00:00,Despejado,Colision,Moderada,SALAMANCA,PASEO. CASTELLANA 10 Madrid,Mañana,2019-09-30,Laborable,,
678,2019-10-01 21:00:00,Despejado,Colision,Moderada,SALAMANCA,GTA. EMILIO CASTELAR / CALLE GENERAL ORAA Madrid,Noche,2019-10-01,Laborable,,
679,2019-10-01 20:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL,CALLE AMOS DE ESCALANTE 12 Madrid,Tarde,2019-10-01,Laborable,,
680,2019-10-01 20:00:00,Despejado,Imprudencia,Grave,CIUDAD LINEAL,CALLE AMOS DE ESCALANTE 12 Madrid,Tarde,2019-10-01,Laborable,,
681,2019-10-01 19:00:00,Despejado,Colision,Moderada,ARGANZUELA,CALLE EMBAJADORES 126 Madrid,Tarde,2019-10-01,Laborable,,
682,2019-10-01 19:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE EMBAJADORES 126 Madrid,Tarde,2019-10-01,Laborable,,
683,2019-10-01 14:00:00,Despejado,Colision,Leve,USERA,AVDA. POBLADOS / CALLE GUETARIA Madrid,Tarde,2019-10-01,Laborable,,
684,2019-10-01 08:00:00,Despejado,Caida,Leve,ARGANZUELA,CALLE TERESA LOPEZ VALCARCEL 19 Madrid,Mañana,2019-10-01,Laborable,,
685,2019-10-02 23:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CALLE ARQUITECTO SANCHEZ ARCAS 3 Madrid,Noche,2019-10-02,Laborable,,
686,2019-10-02 21:00:00,Despejado,Colision,Leve,LATINA,CALLE FLAUTAS / CALLE CLARINETES Madrid,Noche,2019-10-02,Laborable,,
687,2019-10-02 21:00:00,Despejado,Caida,Moderada,LATINA,CALLE GUAREÑA / PLAZA. DISTRITO LATINA Madrid,Noche,2019-10-02,Laborable,,
688,2019-10-02 20:00:00,Despejado,Caida,Leve,CARABANCHEL,CALLE CALDERILLA 1 Madrid,Tarde,2019-10-02,Laborable,,
689,2019-10-02 19:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ARMADA ESPAÑOLA / PASEO. CASTELLANA Madrid,Tarde,2019-10-02,Laborable,,
690,2019-10-02 16:00:00,Despejado,Caida,Moderada,SALAMANCA,CALLE NUÑEZ DE BALBOA / CALLE JOSE ORTEGA Y GASSET Madrid,Tarde,2019-10-02,Laborable,,
691,2019-10-02 15:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALLE CARNICER 11 Madrid,Tarde,2019-10-02,Laborable,,
692,2019-10-02 15:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALLE CARNICER 11 Madrid,Tarde,2019-10-02,Laborable,,
693,2019-10-02 12:00:00,Despejado,Caida,Moderada,CENTRO,CALLE DOCTOR CORTEZO 1 Madrid,Mañana,2019-10-02,Laborable,,
694,2019-10-02 10:00:00,Despejado,Colision,Moderada,MORATALAZ,CALLE CAMINO DE LOS VINATEROS 65 Madrid,Mañana,2019-10-02,Laborable,,
695,2019-10-03 21:00:00,Despejado,Caida,Leve,CENTRO,PLAZA. PUERTA DEL SOL / CALLE CARRETAS Madrid,Noche,2019-10-03,Laborable,,
696,2019-10-03 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 73 Madrid,Tarde,2019-10-03,Laborable,,
697,2019-10-03 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 73 Madrid,Tarde,2019-10-03,Laborable,,
