fecha,meteo,tipo_accidente,lesividad,distrito,direccion,horario,dia,festividad,lon,lat
2019-03-19 08:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,PLAZA. LEALTAD / PASEO. PRADO Madrid,Mañana,2019-03-19,Laborable,-3.6935372,40.4153481
2019-03-20 18:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS,CALLE SANTA CRUZ DE RETAMAR / AVDA. MIGUEL HERNANDEZ Madrid,Tarde,2019-03-20,Laborable,-3.63778,40.38645
2019-03-20 16:00:00,Despejado,Caida,Leve,CENTRO,CALLE ALACALA - PASEO DEL PRADO Madrid,Tarde,2019-03-20,Laborable,-3.6936264,40.4191319
2019-03-20 16:00:00,Despejado,Otro,Leve,VILLA DE VALLECAS,AVDA. ENSANCHE DE VALLECAS / AVDA. LA GAVIA Madrid,Tarde,2019-03-20,Laborable,-3.6078394,40.3685813
2019-03-20 10:00:00,Despejado,Imprudencia,Leve,CHAMARTÍN,PASEO. ERMITA DEL SANTO / GTA. PUENTE DE SEGOVIA Madrid,Mañana,2019-03-20,Laborable,-3.7242048,40.4140469
2019-03-20 10:00:00,Despejado,Imprudencia,Leve,CHAMARTÍN,PASEO. ERMITA DEL SANTO / GTA. PUENTE DE SEGOVIA Madrid,Mañana,2019-03-20,Laborable,-3.7242048,40.4140469
2019-03-22 16:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,CALLE JOSE SILVA 2 Madrid,Tarde,2019-03-22,Laborable,-3.6571306,40.4556037
2019-03-22 14:00:00,Despejado,Caida,Grave,VILLAVERDE,CALLE HULLA / AVDA. LOS ROSALES Madrid,Tarde,2019-03-22,Laborable,-3.6692675,40.3400897
2019-03-22 14:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE ATOCHA 109 Madrid,Tarde,2019-03-22,Laborable,-3.6949,40.41067
2019-03-22 14:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE ATOCHA 109 Madrid,Tarde,2019-03-22,Laborable,-3.6949,40.41067
2019-03-22 14:00:00,Despejado,Colision,Leve,CHAMARTÍN,PASEO. LA HABANA / CALLE SANTIAGO BERNABEU Madrid,Tarde,2019-03-22,Laborable,-3.6885236,40.4499087
2019-03-23 12:00:00,Despejado,Caida,Leve,CARABANCHEL,GTA. MARQUES DE VADILLO / PNTE. TOLEDO Madrid,Mañana,2019-03-23,Laborable,-3.7157344,40.3977338
2019-03-24 22:00:00,Despejado,Colision,Leve,CENTRO,CALLE HORTALEZA 100 Madrid,Noche,2019-03-24,Festivo,-3.6975687,40.4246861
2019-03-24 22:00:00,Despejado,Colision,Leve,CENTRO,CALLE HORTALEZA 100 Madrid,Noche,2019-03-24,Festivo,-3.6975687,40.4246861
2019-03-24 12:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE RETAMA / CALLE ACANTO Madrid,Mañana,2019-03-24,Festivo,-3.6743619,40.3953319
2019-03-24 02:00:00,Despejado,Caida,Leve,TETUÁN,CALLE BRAVO MURILLO 120 Madrid,Noche,2019-03-24,Festivo,-3.7033957,40.4486645
2019-03-25 23:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE HORTALEZA 18 Madrid,Noche,2019-03-25,Laborable,-3.700349,40.421186
2019-03-25 23:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALLE HORTALEZA 18 Madrid,Noche,2019-03-25,Laborable,-3.700349,40.421186
2019-03-25 12:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO,CALLE PORTOMARIN 11 Madrid,Mañana,2019-03-25,Laborable,-3.66458,40.50941
2019-03-26 19:00:00,Despejado,Otro,Leve,CHAMARTÍN,"CALLE JOAQUIN COSTA, FRENTE Nº 6 Madrid",Tarde,2019-03-26,Laborable,-3.686865,40.446089
2019-03-26 19:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,CALLE MANCHA 4 Madrid,Tarde,2019-03-26,Laborable,-3.669552399999999,40.3813596
2019-03-26 13:00:00,Despejado,Caida,Leve,SALAMANCA,PLAZA. CIBELES / CALLE ALCALA Madrid,Tarde,2019-03-26,Laborable,-3.6936264,40.4191319
2019-03-27 22:00:00,Despejado,Caida,Moderada,CENTRO,PLAZA. EMPERADOR CARLOS V / CALLE SANTA ISABEL Madrid,Noche,2019-03-27,Laborable,-3.6928509,40.4081395
2019-03-27 13:00:00,Despejado,Caida,Leve,MORATALAZ,CALLE ARROYO FONTARRON 483 Madrid,Tarde,2019-03-27,Laborable,-3.633288,40.3958584
2019-03-28 15:00:00,Despejado,Colision,Leve,CENTRO,AVDA. GRAN VIA DE SAN FRANCISCO 4 Madrid,Tarde,2019-03-28,Laborable,-3.7121846,40.4077415
2019-03-28 11:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALLE FERNANDEZ DE LOS RIOS 33 Madrid,Mañana,2019-03-28,Laborable,-3.7083334,40.43500969999999
2019-03-29 21:00:00,Despejado,Colision,Leve,USERA,AVDA. RAFAELA YBARRA 73 Madrid,Noche,2019-03-29,Laborable,-3.7115838,40.3789539
2019-03-29 18:00:00,Despejado,Colision,Moderada,MONCLOA-ARAVACA,AVDA. MIRAFLORES 48 Madrid,Tarde,2019-03-29,Laborable,-3.7319304,40.4707589
2019-03-29 17:00:00,Despejado,Colision,Leve,TETUÁN,CALLE ORENSE 15 Madrid,Tarde,2019-03-29,Laborable,-3.6954944,40.4487989
2019-03-30 20:00:00,Despejado,Colision,Grave,HORTALEZA,AVDA. SECUNDINO ZUAZO / CALLE CESAR CORT BOTI Madrid,Tarde,2019-03-30,Laborable,-3.6124067,40.4952337
2019-03-30 14:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE JUAN DUQUE / CALLE MORENO NIETO Madrid,Tarde,2019-03-30,Laborable,-3.719479,40.4120573
2019-03-30 10:00:00,Despejado,Colision,Moderada,BARAJAS,GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD Madrid,Mañana,2019-03-30,Laborable,-3.5819493,40.46776310000001
2019-03-30 09:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. MIGUEL HERNANDEZ / CALLE LEON FELIPE Madrid,Mañana,2019-03-30,Laborable,-3.6356891,40.3873843
2019-03-31 12:00:00,Lluvia,Caida,Leve,SALAMANCA,PASEO. CASTELLANA 16 Madrid,Mañana,2019-03-31,Festivo,-3.6891291,40.428411
2019-04-01 23:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. DELICIAS 32 Madrid,Noche,2019-04-01,Laborable,-3.6937498,40.4043232
2019-04-01 18:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,JUNTO A HUERTA DE LA PARTIDA Madrid,Tarde,2019-04-01,Laborable,-3.7245731,40.41783059999999
2019-04-01 16:00:00,Despejado,Caida,Moderada,ARGANZUELA,RONDA. TOLEDO 10 Madrid,Tarde,2019-04-01,Laborable,-3.7101352,40.406115
2019-04-01 15:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ALCALA 91 Madrid,Tarde,2019-04-01,Laborable,-3.6849785,40.4210254
2019-04-02 14:00:00,Niebla,Colision,Leve,FUENCARRAL-EL PARDO,"AUTOV. M-607, +01500S Madrid",Tarde,2019-04-02,Laborable,-3.6917822,40.5278709
2019-04-02 14:00:00,Niebla,Colision,Leve,FUENCARRAL-EL PARDO,"AUTOV. M-607, +01500S Madrid",Tarde,2019-04-02,Laborable,-3.6917822,40.5278709
2019-04-03 17:00:00,Despejado,Caida,Moderada,PUENTE DE VALLECAS,IDB. PARQUE LINEAL DEL MANZANARES Madrid,Tarde,2019-04-03,Laborable,-3.6781098,40.3562827
2019-04-03 15:00:00,Despejado,Colision,Leve,MORATALAZ,AVDA. DOCTOR GARCIA TAPIA 157A Madrid,Tarde,2019-04-03,Laborable,-3.6302943,40.4077394
2019-04-04 22:00:00,Despejado,Colision,Leve,CENTRO,CALLE GRAN VIA / METRO. PLAZA DE ESPAÑA Madrid,Noche,2019-04-04,Laborable,-3.7111835,40.423628
2019-04-05 10:00:00,Lluvia,Colision,Moderada,CIUDAD LINEAL,CALLE ARRIAGA / CALLE FERNANDO GABRIEL Madrid,Mañana,2019-04-05,Laborable,-3.6398136,40.4242939
2019-04-06 21:00:00,Lluvia,Colision,Moderada,ARGANZUELA,CALLE MIGUEL ARREDONDO / CALLE ALONSO CARBONELL Madrid,Noche,2019-04-06,Laborable,-3.696397499999999,40.3948269
2019-04-06 20:00:00,Lluvia,Caida,Moderada,CENTRO,CALLE VICTORIA 4 Madrid,Tarde,2019-04-06,Laborable,-3.7017361,40.4162424
2019-04-07 10:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE HORTALEZA 17 Madrid,Mañana,2019-04-07,Festivo,-3.700363,40.4214827
2019-04-08 15:00:00,Despejado,Colision,Leve,CARABANCHEL,CALLE DOBLA / AVDA. POBLADOS Madrid,Tarde,2019-04-08,Laborable,-3.7405952,40.3735654
2019-04-08 12:00:00,Niebla,Imprudencia,Leve,USERA,AVDA. MANZANARES 200 Madrid,Mañana,2019-04-08,Laborable,-3.7026623,40.39277269999999
2019-04-08 12:00:00,Niebla,Imprudencia,Leve,USERA,AVDA. MANZANARES 200 Madrid,Mañana,2019-04-08,Laborable,-3.7026623,40.39277269999999
2019-04-08 11:00:00,Lluvia,Colision,Leve,USERA,CALLE DOLORES BARRANCO / CALLE JUSTA GARCIA Madrid,Mañana,2019-04-08,Laborable,-3.7095953,40.3828874
2019-04-08 09:00:00,Lluvia,Colision,Leve,MONCLOA-ARAVACA,CALLE EXPLANADA / CALLE PEDRO JUSTO DORADO DELLMANS Madrid,Mañana,2019-04-08,Laborable,-3.712081,40.4486464
2019-04-09 13:00:00,Niebla,Otro,Leve,CENTRO,PASEO. RECOLETOS / CALLE GENOVA Madrid,Tarde,2019-04-09,Laborable,-3.6909932,40.4251807
2019-04-10 17:00:00,Despejado,Caida,Moderada,CENTRO,CALLE ALCALA 42 Madrid,Tarde,2019-04-10,Laborable,-3.6966827,40.41838389999999
2019-04-10 09:00:00,Despejado,Imprudencia,Leve,RETIRO,PASEO. FERNAN NUÑEZ 1 Madrid,Mañana,2019-04-10,Laborable,-3.6805143,40.4179554
2019-04-10 09:00:00,Despejado,Imprudencia,Leve,RETIRO,PASEO. FERNAN NUÑEZ 1 Madrid,Mañana,2019-04-10,Laborable,-3.6805143,40.4179554
2019-04-10 08:00:00,Despejado,Colision,Leve,SAN BLAS-CANILLEJAS,AVENIDA CANILLEJAS A VICÁLVARO CON GLORIETA M-40 Madrid,Mañana,2019-04-10,Laborable,-3.6114963,40.4265121
2019-04-11 16:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALLE LUCHANA 34 Madrid,Tarde,2019-04-11,Laborable,-3.6986587,40.4315082
2019-04-11 09:00:00,Despejado,Colision,Moderada,TETUÁN,CALLE SAN GERMAN / CALLE POETA JOAN MARAGALL Madrid,Mañana,2019-04-11,Laborable,-3.692213,40.4562603
2019-04-12 18:00:00,Despejado,Caida,Leve,LATINA,PASEO. EXTREMADURA 153 Madrid,Tarde,2019-04-12,Laborable,-3.7419675,40.4084884
2019-04-12 14:00:00,Despejado,Caida,Moderada,CENTRO,CALLE BARCO 32 Madrid,Tarde,2019-04-12,Laborable,-3.7023047,40.4230222
2019-04-12 14:00:00,Despejado,Caida,Leve,CENTRO,CALLE BARCO 32 Madrid,Tarde,2019-04-12,Laborable,-3.7023047,40.4230222
2019-04-12 12:00:00,Despejado,Colision,Leve,TETUÁN,CALLE POETA JOAN MARAGALL / CALLE SOR ANGELA DE LA CRUZ Madrid,Mañana,2019-04-12,Laborable,-3.691983699999999,40.45921209999999
2019-04-14 17:00:00,Despejado,Colision,Leve,CENTRO,CALLE MESON DE PAREDES / RONDA. VALENCIA Madrid,Tarde,2019-04-14,Festivo,-3.7009851,40.4054729
2019-04-16 19:00:00,Despejado,Caida,Moderada,RETIRO,CALLE CLAUDIO MOYANO / PASEO. PRADO Madrid,Tarde,2019-04-16,Laborable,-3.6920301,40.4093831
2019-04-16 08:00:00,Despejado,Caida,Leve,CENTRO,CALLE SANTA ISABEL 50 Madrid,Mañana,2019-04-16,Laborable,-3.6953095,40.4087755
2019-04-17 19:00:00,Despejado,Colision,Leve,USERA,CALLE DOCTOR TOLOSA LATOUR 21 Madrid,Tarde,2019-04-17,Laborable,-3.7022815,40.3716143
2019-04-20 21:00:00,Lluvia,Caida,Moderada,VILLAVERDE,CALLE GILENA 14 Madrid,Noche,2019-04-20,Laborable,-3.7088971,40.3434084
2019-04-20 21:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA 76 Madrid,Noche,2019-04-20,Laborable,-3.6992153,40.43656319999999
2019-04-21 17:00:00,Niebla,Imprudencia,Moderada,BARAJAS,PQUE. JUAN CARLOS I 1 Madrid,Tarde,2019-04-21,Festivo,-3.6050151,40.4609216
2019-04-22 19:00:00,Despejado,Caida,Leve,HORTALEZA,AVDA. LAS FUERZAS ARMADAS 118 Madrid,Tarde,2019-04-22,Laborable,-3.632117999999999,40.48577299999999
2019-04-23 17:00:00,Despejado,Caida,Leve,CENTRO,CUSTA. SANTO DOMINGO / CALLE FOMENTO Madrid,Tarde,2019-04-23,Laborable,-3.709297099999999,40.4199055
2019-04-24 16:00:00,Despejado,Otro,Leve,MORATALAZ,CALLE ARROYO BELINCOSO 24 Madrid,Tarde,2019-04-24,Laborable,-3.6523644,40.4093327
2019-04-24 10:00:00,Lluvia,Colision,Moderada,MONCLOA-ARAVACA,CALLE GOBELAS / CALLE GUECHO Madrid,Mañana,2019-04-24,Laborable,-3.829775,40.4750221
2019-04-27 20:00:00,Despejado,Colision,Leve,CENTRO,MADRID Madrid,Tarde,2019-04-27,Laborable,-3.7037902,40.4167754
2019-04-27 14:00:00,Despejado,Colision,Leve,VILLAVERDE,AVDA. RAFAELA YBARRA 137 Madrid,Tarde,2019-04-27,Laborable,-3.7149501,40.360023
2019-04-27 13:00:00,Despejado,Colision,Leve,VICÁLVARO,AVDA. COMUNIDADES / AVDA. DEMOCRACIA Madrid,Tarde,2019-04-27,Laborable,-3.6124205,40.3920374
2019-04-27 11:00:00,Despejado,Colision,Moderada,SAN BLAS-CANILLEJAS,CALLE JULIA GARCIA BOUTAN / CALLE SOFIA Madrid,Mañana,2019-04-27,Laborable,-3.6019198,40.4307447
2019-04-28 17:00:00,Despejado,Colision,Moderada,FUENCARRAL-EL PARDO,"CTRA. M-616, +00600S Madrid",Tarde,2019-04-28,Festivo,-3.7037902,40.4167754
2019-04-29 21:00:00,Despejado,Caida,Leve,CHAMBERÍ,PLAZA. ALONSO MARTINEZ 7 Madrid,Noche,2019-04-29,Laborable,-3.69515,40.42757
2019-04-29 07:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL,CALLE ALCALA / CALLE LOS URQUIZA Madrid,Mañana,2019-04-29,Laborable,-3.6463098,40.43397909999999
2019-04-29 07:00:00,Despejado,Imprudencia,Moderada,CIUDAD LINEAL,CALLE ALCALA / CALLE LOS URQUIZA Madrid,Mañana,2019-04-29,Laborable,-3.6463098,40.43397909999999
2019-05-02 10:00:00,Despejado,Imprudencia,Leve,VICÁLVARO,BULEV. JOSE PRAT / CALLE HACIENDA DE PAVONES Madrid,Mañana,2019-05-02,Festivo,-3.6266449,40.3985498
2019-05-02 10:00:00,Despejado,Imprudencia,Moderada,VICÁLVARO,BULEV. JOSE PRAT / CALLE HACIENDA DE PAVONES Madrid,Mañana,2019-05-02,Festivo,-3.6266449,40.3985498
2019-05-03 22:00:00,Despejado,Caida,Moderada,CENTRO,CALLE SANTA CATALINA / CRA. SAN JERONIMO Madrid,Noche,2019-05-03,Laborable,-3.6976814,40.4162587
2019-05-04 21:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE CEA BERMUDEZ / CALLE BRAVO MURILLO Madrid,Noche,2019-05-04,Laborable,-3.7042082,40.4386777
2019-05-05 21:00:00,Despejado,Caida,Moderada,ARGANZUELA,PASEO. ESPERANZA 15 Madrid,Noche,2019-05-05,Festivo,-3.7052395,40.40243
2019-05-05 15:00:00,Despejado,Imprudencia,Leve,LATINA,CALLE SESEÑA 46A Madrid,Tarde,2019-05-05,Festivo,-3.766376799999999,40.3961193
2019-05-05 15:00:00,Despejado,Imprudencia,Leve,LATINA,CALLE SESEÑA 46A Madrid,Tarde,2019-05-05,Festivo,-3.766376799999999,40.3961193
2019-05-06 19:00:00,Despejado,Colision,Leve,RETIRO,AVDA. MENENDEZ PELAYO 65 Madrid,Tarde,2019-05-06,Laborable,-3.677063999999999,40.414327
2019-05-06 08:00:00,Despejado,Colision,Moderada,CIUDAD LINEAL,CALLE ALCALA 346 Madrid,Mañana,2019-05-06,Laborable,-3.6452051,40.4343722
2019-05-06 05:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ALCALA / CALLE VELAZQUEZ Madrid,Noche,2019-05-06,Laborable,-3.6845087,40.420995
2019-05-07 15:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE ALCALA 142 Madrid,Tarde,2019-05-07,Laborable,-3.6700447,40.4272873
2019-05-07 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE SANTA ENGRACIA / CALLE MANUEL GONZALEZ LONGORIA Madrid,Tarde,2019-05-07,Laborable,-3.6960476,40.4288218
2019-05-07 12:00:00,Despejado,Colision,Leve,RETIRO,CALLE ALCALA / PALAC. CIBELES Madrid,Mañana,2019-05-07,Laborable,-3.6917853,40.418882
2019-05-10 20:00:00,Despejado,Colision,Leve,TETUÁN,CALLE HERNANI 35 Madrid,Tarde,2019-05-10,Laborable,-3.700352,40.4483118
2019-05-10 17:00:00,Despejado,Colision,Moderada,SAN BLAS-CANILLEJAS,CALLE JUAN IGNACIO LUCA DE TENA 15 Madrid,Tarde,2019-05-10,Laborable,-3.630408899999999,40.44849019999999
2019-05-10 16:00:00,Despejado,Colision,Leve,CARABANCHEL,AVDA. POBLADOS 74 Madrid,Tarde,2019-05-10,Laborable,-3.7549611,40.3775513
2019-05-10 16:00:00,Despejado,Caida,Moderada,TETUÁN,AVDA. ASTURIAS 56 Madrid,Tarde,2019-05-10,Laborable,-3.6978226,40.4715221
2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO Madrid,Mañana,2019-05-10,Laborable,-3.7233662,40.4116765
2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO Madrid,Mañana,2019-05-10,Laborable,-3.7233662,40.4116765
2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO Madrid,Mañana,2019-05-10,Laborable,-3.7233662,40.4116765
2019-05-10 10:00:00,Despejado,Colision,Leve,MORATALAZ,CALLE ARROYO FONTARRON 393 Madrid,Mañana,2019-05-10,Laborable,-3.6363865,40.39522849999999
2019-05-10 01:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE ALCALA 44 Madrid,Noche,2019-05-10,Laborable,-3.6960347,40.4184039
2019-05-11 20:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,CALLE GABRIELA MISTRAL 20 Madrid,Tarde,2019-05-11,Laborable,-3.7358653,40.4841794
2019-05-11 20:00:00,Despejado,Imprudencia,Moderada,MONCLOA-ARAVACA,PASEO. PLATANOS / PASEO. PUERTA DEL ANGEL Madrid,Tarde,2019-05-11,Laborable,-3.7327986,40.4159691
2019-05-11 11:00:00,Despejado,Colision,Moderada,VILLA DE VALLECAS,AVDA. CERRO MILANO 1 Madrid,Mañana,2019-05-11,Laborable,-3.618221399999999,40.3687051
2019-05-11 11:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS,AVDA. CERRO MILANO 1 Madrid,Mañana,2019-05-11,Laborable,-3.618221399999999,40.3687051
2019-05-12 20:00:00,Despejado,Colision,Leve,TETUÁN,CALLE MARQUES DE VIANA 38 Madrid,Tarde,2019-05-12,Festivo,-3.7018893,40.46273770000001
2019-05-12 20:00:00,Despejado,Colision,Leve,TETUÁN,CALLE MARQUES DE VIANA 38 Madrid,Tarde,2019-05-12,Festivo,-3.7018893,40.46273770000001
2019-05-13 23:00:00,Despejado,Colision,Leve,SALAMANCA,CALLE GOYA / CALLE ALCALA Madrid,Noche,2019-05-13,Laborable,-3.6757322,40.4247891
2019-05-13 15:00:00,Despejado,Colision,Moderada,MORATALAZ,CALLE HACIENDA DE PAVONES / CALLE LUIS DE HOYOS SAINZ Madrid,Tarde,2019-05-13,Laborable,-3.6297163,40.3992671
2019-05-13 13:00:00,Despejado,Colision,Leve,SALAMANCA,PASEO. CASTELLANA / CALLE MARIA DE MOLINA Madrid,Tarde,2019-05-13,Laborable,-3.6908052,40.4378947
2019-05-14 18:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,AVDA. BADAJOZ / CALLE MADRE ANTONIA PARIS Madrid,Tarde,2019-05-14,Laborable,-3.6519451,40.4436114
2019-05-14 14:00:00,Despejado,Caida,Leve,CENTRO,CALLE ISABEL LA CATOLICA 5 Madrid,Tarde,2019-05-14,Laborable,-3.7092233,40.4210539
2019-05-15 14:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,CALLE ALCALA / CALLE RAQUEL MELLER Madrid,Tarde,2019-05-15,Festivo,-3.6576218,40.4317901
2019-05-15 14:00:00,Despejado,Colision,Leve,ARGANZUELA,CALLE PUERTO SERRANO / CALLE PUERTO DE LA CRUZ VERDE Madrid,Tarde,2019-05-15,Festivo,-3.6864697,40.3866942
2019-05-16 23:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,AVDA. SAN DIEGO / CALLE MONTES UNIVERSALES Madrid,Noche,2019-05-16,Laborable,-3.6651477,40.3840609
2019-05-16 22:00:00,Despejado,Caida,Leve,ARGANZUELA,CALLE SEBASTIAN HERRERA 15 Madrid,Noche,2019-05-16,Laborable,-3.6994721,40.404034
2019-05-16 20:00:00,Despejado,Caida,Leve,CENTRO,CALLE BARCELO 6 Madrid,Tarde,2019-05-16,Laborable,-3.6988689,40.4269268
2019-05-16 16:00:00,Despejado,Caida,Leve,CENTRO,PASEO. PRADO 4 Madrid,Tarde,2019-05-16,Laborable,-3.694501599999999,40.4172375
2019-05-16 08:00:00,Despejado,Colision,Moderada,HORTALEZA,CTRA. ESTACION DE HORTALEZA / AUTOV. M-11 Madrid,Mañana,2019-05-16,Laborable,-3.654582,40.4763069
2019-05-16 01:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. ACACIAS 25A Madrid,Noche,2019-05-16,Laborable,-3.706733099999999,40.4037122
2019-05-17 23:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALLE JOSE ABASCAL 5 Madrid,Noche,2019-05-17,Laborable,-3.7015213,40.4387299
2019-05-18 18:00:00,Despejado,Caida,Moderada,BARAJAS,PQUE. JUAN CARLOS I 1 Madrid,Tarde,2019-05-18,Laborable,-3.6050151,40.4609216
2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET Madrid,Tarde,2019-05-18,Laborable,-3.7251689,40.4325512
2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET Madrid,Tarde,2019-05-18,Laborable,-3.7251689,40.4325512
2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET Madrid,Tarde,2019-05-18,Laborable,-3.7251689,40.4325512
2019-05-19 21:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE MAYOR 1 Madrid,Noche,2019-05-19,Festivo,-3.7046732,40.416463
2019-05-19 21:00:00,Despejado,Imprudencia,Leve,CENTRO,CALLE MAYOR 1 Madrid,Noche,2019-05-19,Festivo,-3.7046732,40.416463
2019-05-19 18:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA Madrid,Tarde,2019-05-19,Festivo,-3.7533001,40.4157262
2019-05-19 11:00:00,Despejado,Colision,Leve,BARAJAS,AVDA. LOGROÑO / AUTOV. M-40 Madrid,Mañana,2019-05-19,Festivo,-3.5953203,40.4595213
2019-05-19 04:00:00,Despejado,Caida,Leve,TETUÁN,CALLE BRAVO MURILLO 164 Madrid,Noche,2019-05-19,Festivo,-3.7028509,40.4529964
2019-05-20 14:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,CALLE PALOMARES / CALLE JUAN PEÑALVER Madrid,Tarde,2019-05-20,Laborable,-3.7135306,40.3470611
2019-05-20 14:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,CALLE PALOMARES / CALLE JUAN PEÑALVER Madrid,Tarde,2019-05-20,Laborable,-3.7135306,40.3470611
2019-05-20 09:00:00,Despejado,Caida,Leve,TETUÁN,CALLE ORENSE 27 Madrid,Mañana,2019-05-20,Laborable,-3.6953293,40.4515644
2019-05-21 21:00:00,Despejado,Caida,Moderada,CENTRO,CALLE RIBERA DE CURTIDORES / CALLE CARNERO Madrid,Noche,2019-05-21,Laborable,-3.7073252,40.4085316
2019-05-21 21:00:00,Despejado,Caida,Moderada,CENTRO,CALLE RIBERA DE CURTIDORES / CALLE CARNERO Madrid,Noche,2019-05-21,Laborable,-3.7073252,40.4085316
2019-05-21 20:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,CALLE ISLA DE YESO 11 Madrid,Tarde,2019-05-21,Laborable,-3.7241553,40.4782322
2019-05-21 19:00:00,Despejado,Caida,Leve,RETIRO,PASEO. FERNAN NUÑEZ 2 Madrid,Tarde,2019-05-21,Laborable,-3.686175299999999,40.4094355
2019-05-21 19:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,CALLE MALMOE 3 Madrid,Tarde,2019-05-21,Laborable,-3.6236998,40.4161673
2019-05-21 02:00:00,Despejado,Caida,Moderada,PUENTE DE VALLECAS,CALLE BUSTOS / CALLE SIERRA DE LOS FILABRES Madrid,Noche,2019-05-21,Laborable,-3.6661392,40.39808439999999
2019-05-22 21:00:00,Despejado,Caida,Moderada,ARGANZUELA,PQUE. ENRIQUE TIERNO GALVAN Madrid,Noche,2019-05-22,Laborable,-3.6838406,40.3900397
2019-05-22 17:00:00,Despejado,Colision,Leve,CENTRO,CALLE MESON DE PAREDES / CALLE TRIBULETE Madrid,Tarde,2019-05-22,Laborable,-3.702708,40.4077023
2019-05-22 11:00:00,Despejado,Caida,Moderada,CARABANCHEL,PASEO. MARCELINO CAMACHO / CALLE ANTOLINA MERINO Madrid,Mañana,2019-05-22,Laborable,-3.7428614,40.3869142
2019-05-22 07:00:00,Despejado,Colision,Grave,RETIRO,CALLE O'DONNELL 50 Madrid,Mañana,2019-05-22,Laborable,-3.6710981,40.4210353
2019-05-23 21:00:00,Despejado,Caida,Moderada,CIUDAD LINEAL,CALLE VAZQUEZ DE MELLA 49 Madrid,Noche,2019-05-23,Laborable,-3.6386685,40.4336801
2019-05-23 19:00:00,Despejado,Colision,Moderada,FUENCARRAL-EL PARDO,"CTRA. M-616, +00500S Madrid",Tarde,2019-05-23,Laborable,-3.7037902,40.4167754
2019-05-23 19:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,"CTRA. M-616, +00500S Madrid",Tarde,2019-05-23,Laborable,-3.7037902,40.4167754
2019-05-23 09:00:00,Despejado,Caida,Leve,CENTRO,CUESTA SANTO DOMINGO. 5 Madrid,Mañana,2019-05-23,Laborable,-3.7099964,40.4196974
2019-05-24 14:00:00,Despejado,Colision,Leve,TETUÁN,PLAZA. CASTILLA / PASEO. CASTELLANA Madrid,Tarde,2019-05-24,Laborable,-3.6889541,40.4663242
